Stazione;xtime;hour;Parm;Aver;SWrd;MinT;Min;MaxT;Max;Sigma;Samp;nhour;is_dup
Trapani;2015-09-04 00:00:00;0;BENZENE;0,12989226;80400000;23:38;0,10660499;23:08;0,16516995;0,02164583;4;3;FALSE
Trapani;2015-09-04 00:00:00;0;BENZENE;0,12989226;80400000;23:38;0,10660499;23:08;0,16516995;0,02164583;4;3;TRUE
Trapani;2015-09-04 00:00:00;0;BENZENE;NA;NA;;NA;;NA;NA;NA;3;FALSE
Trapani;2015-09-04 01:00:00;1;BENZENE;0,18774329;80400000;00:53;0,0929599;00:23;0,2697023;0,06452153;4;2;FALSE
Trapani;2015-09-04 01:00:00;1;BENZENE;0,18774329;80400000;00:53;0,0929599;00:23;0,2697023;0,06452153;4;2;TRUE
Trapani;2015-09-04 02:00:00;2;BENZENE;0,16297425;80400000;01:23;0,13068043;01:08;0,23957672;0,04460765;4;2;FALSE
Trapani;2015-09-04 02:00:00;2;BENZENE;0,16297425;80400000;01:23;0,13068043;01:08;0,23957672;0,04460765;4;2;TRUE
Trapani;2015-09-04 03:00:00;3;BENZENE;0,12678736;80400000;02:38;0,08341536;02:23;0,18891792;0,03877211;4;2;FALSE
Trapani;2015-09-04 03:00:00;3;BENZENE;0,12678736;80400000;02:38;0,08341536;02:23;0,18891792;0,03877211;4;2;TRUE
Trapani;2015-09-04 04:00:00;4;BENZENE;0,15867539;80400000;03:08;0,13988428;03:38;0,19377511;0,02078951;4;2;FALSE
Trapani;2015-09-04 04:00:00;4;BENZENE;0,15867539;80400000;03:08;0,13988428;03:38;0,19377511;0,02078951;4;2;TRUE
Trapani;2015-09-04 05:00:00;5;BENZENE;0,1370916;80400000;04:23;0,08422387;04:08;0,22126971;0,05316368;4;2;FALSE
Trapani;2015-09-04 05:00:00;5;BENZENE;0,1370916;80400000;04:23;0,08422387;04:08;0,22126971;0,05316368;4;2;TRUE
Trapani;2015-09-04 06:00:00;6;BENZENE;0,16226337;80400000;05:23;0,10282582;05:53;0,23662132;0,04932247;4;2;FALSE
Trapani;2015-09-04 06:00:00;6;BENZENE;0,16226337;80400000;05:23;0,10282582;05:53;0,23662132;0,04932247;4;2;TRUE
Trapani;2015-09-04 07:00:00;7;BENZENE;0,2328452;80400000;06:08;0,20187247;06:53;0,29302821;0,0362408;4;2;FALSE
Trapani;2015-09-04 07:00:00;7;BENZENE;0,2328452;80400000;06:08;0,20187247;06:53;0,29302821;0,0362408;4;2;TRUE
Trapani;2015-09-04 08:00:00;8;BENZENE;2,06156273;80400000;07:23;0,16420685;07:53;7,550148;3,16920083;4;2;FALSE
Trapani;2015-09-04 08:00:00;8;BENZENE;2,06156273;80400000;07:23;0,16420685;07:53;7,550148;3,16920083;4;2;TRUE
Trapani;2015-09-04 09:00:00;9;BENZENE;2,0875359;80400000;08:53;0,31501168;08:08;6,65727386;2,64594212;4;2;FALSE
Trapani;2015-09-04 09:00:00;9;BENZENE;2,0875359;80400000;08:53;0,31501168;08:08;6,65727386;2,64594212;4;2;TRUE
Trapani;2015-09-04 10:00:00;10;BENZENE;0,25618433;80400000;09:23;0,23919738;09:53;0,28842527;0,01906672;4;2;FALSE
Trapani;2015-09-04 10:00:00;10;BENZENE;0,25618433;80400000;09:23;0,23919738;09:53;0,28842527;0,01906672;4;2;TRUE
Trapani;2015-09-04 11:00:00;11;BENZENE;0,23186481;80400000;10:53;0,11819676;10:08;0,29296007;0,06765186;4;2;FALSE
Trapani;2015-09-04 11:00:00;11;BENZENE;0,23186481;80400000;10:53;0,11819676;10:08;0,29296007;0,06765186;4;2;TRUE
Trapani;2015-09-04 12:00:00;12;BENZENE;0,17587591;80400000;11:38;0,12401705;11:08;0,20797142;0,03375321;4;2;FALSE
Trapani;2015-09-04 12:00:00;12;BENZENE;0,17587591;80400000;11:38;0,12401705;11:08;0,20797142;0,03375321;4;2;TRUE
Trapani;2015-09-04 13:00:00;13;BENZENE;0,22125038;80400000;12:53;0,12410756;12:23;0,34625697;0,07978162;4;2;FALSE
Trapani;2015-09-04 13:00:00;13;BENZENE;0,22125038;80400000;12:53;0,12410756;12:23;0,34625697;0,07978162;4;2;TRUE
Trapani;2015-09-04 14:00:00;14;BENZENE;0,38839942;80400000;13:08;0,17656035;13:53;0,9030543;0,29920547;4;2;FALSE
Trapani;2015-09-04 14:00:00;14;BENZENE;0,38839942;80400000;13:08;0,17656035;13:53;0,9030543;0,29920547;4;2;TRUE
