Stazione;xtime;hour;Parm;Aver;SWrd;MinT;Min;MaxT;Max;Sigma;Samp;nhour;is_dup
GELA exAutoparco;2015-09-04 00:00:00;0;BENZENE;0,27991908;80400000;23:53;0,11697026;23:08;0,62883856;0,20368578;4;3;FALSE
GELA exAutoparco;2015-09-04 00:00:00;0;BENZENE;0,27991908;80400000;23:53;0,11697026;23:08;0,62883856;0,20368578;4;3;TRUE
GELA exAutoparco;2015-09-04 00:00:00;0;BENZENE;NA;NA;;NA;;NA;NA;NA;3;FALSE
GELA exAutoparco;2015-09-04 01:00:00;1;BENZENE;0,3362802;80400000;00:08;0,13534236;00:38;0,43666014;0,12295937;4;2;FALSE
GELA exAutoparco;2015-09-04 01:00:00;1;BENZENE;0,3362802;80400000;00:08;0,13534236;00:38;0,43666014;0,12295937;4;2;TRUE
GELA exAutoparco;2015-09-04 02:00:00;2;BENZENE;0,439045;80400000;01:53;0,41667914;01:38;0,47343994;0,02097054;4;2;FALSE
GELA exAutoparco;2015-09-04 02:00:00;2;BENZENE;0,439045;80400000;01:53;0,41667914;01:38;0,47343994;0,02097054;4;2;TRUE
GELA exAutoparco;2015-09-04 03:00:00;3;BENZENE;0,28393216;80400000;02:23;0,23078781;02:08;0,32746281;0,03660793;4;2;FALSE
GELA exAutoparco;2015-09-04 03:00:00;3;BENZENE;0,28393216;80400000;02:23;0,23078781;02:08;0,32746281;0,03660793;4;2;TRUE
GELA exAutoparco;2015-09-04 04:00:00;4;BENZENE;0,31846948;80400000;03:23;0,20043138;03:38;0,3897683;0,07229446;4;2;FALSE
GELA exAutoparco;2015-09-04 04:00:00;4;BENZENE;0,31846948;80400000;03:23;0,20043138;03:38;0,3897683;0,07229446;4;2;TRUE
GELA exAutoparco;2015-09-04 05:00:00;5;BENZENE;0,21725968;80400000;04:08;0,14159488;04:53;0,27156849;0,05300401;4;2;FALSE
GELA exAutoparco;2015-09-04 05:00:00;5;BENZENE;0,21725968;80400000;04:08;0,14159488;04:53;0,27156849;0,05300401;4;2;TRUE
GELA exAutoparco;2015-09-04 06:00:00;6;BENZENE;0,33965461;80400000;05:53;0,15581355;05:08;0,41297726;0,10642091;4;2;FALSE
GELA exAutoparco;2015-09-04 06:00:00;6;BENZENE;0,33965461;80400000;05:53;0,15581355;05:08;0,41297726;0,10642091;4;2;TRUE
GELA exAutoparco;2015-09-04 07:00:00;7;BENZENE;0,39212978;80400000;06:53;0,29425776;06:38;0,44476156;0,0578673;4;2;FALSE
GELA exAutoparco;2015-09-04 07:00:00;7;BENZENE;0,39212978;80400000;06:53;0,29425776;06:38;0,44476156;0,0578673;4;2;TRUE
GELA exAutoparco;2015-09-04 08:00:00;8;BENZENE;0,27098372;80400000;07:08;0,16404108;07:23;0,41681542;0,10375027;4;2;FALSE
GELA exAutoparco;2015-09-04 08:00:00;8;BENZENE;0,27098372;80400000;07:08;0,16404108;07:23;0,41681542;0,10375027;4;2;TRUE
GELA exAutoparco;2015-09-04 09:00:00;9;BENZENE;0,21792174;80400000;08:23;0,18289016;08:53;0,26568922;0,03455766;4;2;FALSE
GELA exAutoparco;2015-09-04 09:00:00;9;BENZENE;0,21792174;80400000;08:23;0,18289016;08:53;0,26568922;0,03455766;4;2;TRUE
GELA exAutoparco;2015-09-04 10:00:00;10;BENZENE;0,51456132;80400000;09:38;0,27496121;09:53;0,64603705;0,15044481;4;2;FALSE
GELA exAutoparco;2015-09-04 10:00:00;10;BENZENE;0,51456132;80400000;09:38;0,27496121;09:53;0,64603705;0,15044481;4;2;TRUE
GELA exAutoparco;2015-09-04 11:00:00;11;BENZENE;0,31730197;80400000;10:08;0,2533225;10:53;0,3697873;0,04430357;4;2;FALSE
GELA exAutoparco;2015-09-04 11:00:00;11;BENZENE;0,31730197;80400000;10:08;0,2533225;10:53;0,3697873;0,04430357;4;2;TRUE
GELA exAutoparco;2015-09-04 12:00:00;12;BENZENE;0,30872459;80400000;11:23;0,25944077;11:38;0,3394146;0,03074594;4;2;FALSE
GELA exAutoparco;2015-09-04 12:00:00;12;BENZENE;0,30872459;80400000;11:23;0,25944077;11:38;0,3394146;0,03074594;4;2;TRUE
GELA exAutoparco;2015-09-04 13:00:00;13;BENZENE;0,24846225;80400000;12:38;0,17319002;12:23;0,34837538;0,07390031;4;2;FALSE
GELA exAutoparco;2015-09-04 13:00:00;13;BENZENE;0,24846225;80400000;12:38;0,17319002;12:23;0,34837538;0,07390031;4;2;TRUE
GELA exAutoparco;2015-09-04 14:00:00;14;BENZENE;0,2399042;80400000;13:53;0,09166221;13:08;0,38336425;0,10504796;4;2;FALSE
GELA exAutoparco;2015-09-04 14:00:00;14;BENZENE;0,2399042;80400000;13:53;0,09166221;13:08;0,38336425;0,10504796;4;2;TRUE
GELA exAutoparco;2015-09-04 15:00:00;15;BENZENE;0,16707785;80400000;14:38;0,11327855;14:08;0,22052323;0,05176123;4;2;FALSE
GELA exAutoparco;2015-09-04 15:00:00;15;BENZENE;0,16707785;80400000;14:38;0,11327855;14:08;0,22052323;0,05176123;4;2;TRUE
GELA exAutoparco;2015-09-04 16:00:00;16;BENZENE;0,11433012;80400000;15:23;0,06664604;15:08;0,1391612;0,02890924;4;2;FALSE
GELA exAutoparco;2015-09-04 16:00:00;16;BENZENE;0,11433012;80400000;15:23;0,06664604;15:08;0,1391612;0,02890924;4;2;TRUE
GELA exAutoparco;2015-09-04 17:00:00;17;BENZENE;0,07012113;80400000;16:53;0,03725068;16:08;0,1059114;0,02661286;4;2;FALSE
